Country,State,Year,Emission_Type,Emission
United States,Indiana,1997,CH4_AR5,1369.4613780453
United States,Iowa,1997,CH4_AR5,1542.6042904718
United States,Kansas,1997,CH4_AR5,2641.2844839107
United States,Kentucky,1997,CH4_AR5,3818.8604098896
United States,Louisiana,1997,CH4_AR5,6428.4897525249
United States,Alaska,1997,CH4_AR5,2560.7527859713
United States,Maine,1997,CH4_AR5,293.06003734966
United States,Maryland,1997,CH4_AR5,402.99149308301
United States,Massachusetts,1997,CH4_AR5,311.39500557788
United States,Michigan,1997,CH4_AR5,2262.5917074869
United States,Minnesota,1997,CH4_AR5,1520.1414225876
United States,Mississippi,1997,CH4_AR5,2316.1513682337
United States,Missouri,1997,CH4_AR5,1324.0349462608
United States,Montana,1997,CH4_AR5,12673.368820164
United States,Nebraska,1997,CH4_AR5,1348.5605897014
United States,Nevada,1997,CH4_AR5,468.82812933782
United States,Arizona,1997,CH4_AR5,1195.2589265744
United States,New Hampshire,1997,CH4_AR5,144.2954247503
United States,New Jersey,1997,CH4_AR5,399.67386161129
United States,New Mexico,1997,CH4_AR5,11441.808506741
United States,New York,1997,CH4_AR5,1353.6843177404
United States,North Carolina,1997,CH4_AR5,807.2363831757
United States,North Dakota,1997,CH4_AR5,82733.041920435
United States,Ohio,1997,CH4_AR5,4544.7591682254
United States,Oklahoma,1997,CH4_AR5,5679.3216695049
United States,Oregon,1997,CH4_AR5,944.58750534784
United States,Pennsylvania,1997,CH4_AR5,34598.537578415
United States,Arkansas,1997,CH4_AR5,2018.2566166217
United States,Rhode Island,1997,CH4_AR5,63.188092792918
United States,South Carolina,1997,CH4_AR5,734.19833119826
United States,South Dakota,1997,CH4_AR5,611.60754612336
United States,Tennessee,1997,CH4_AR5,887.30253828388
United States,Texas,1997,CH4_AR5,84549.486117262
United States,Utah,1997,CH4_AR5,9260.3083730695
United States,Vermont,1997,CH4_AR5,95.141690252053
United States,Virginia,1997,CH4_AR5,6551.0086621604
United States,Washington,1997,CH4_AR5,840.6093314228
United States,West Virginia,1997,CH4_AR5,18974.980583294
United States,California,1997,CH4_AR5,3571.214860418
United States,Wisconsin,1997,CH4_AR5,1140.6285393529
United States,Wyoming,1997,CH4_AR5,27808.268379858
United States,Colorado,1997,CH4_AR5,11539.842209242
United States,Connecticut,1997,CH4_AR5,224.33647048242
United States,Delaware,1997,CH4_AR5,91.527131507562
United States,District of Columbia,1997,CH4_AR5,3.9524722591648
United States,Alabama,1998,CH4_AR5,9471.1838327998
United States,Florida,1998,CH4_AR5,1291.5198749309
United States,Georgia,1998,CH4_AR5,1146.336143717
United States,Hawaii,1998,CH4_AR5,52.090508623441
United States,Idaho,1998,CH4_AR5,622.30777449299
United States,Illinois,1998,CH4_AR5,5426.0156582218
United States,Indiana,1998,CH4_AR5,1359.5051410775
United States,Iowa,1998,CH4_AR5,1564.5768030945
United States,Kansas,1998,CH4_AR5,2679.9353898067
United States,Kentucky,1998,CH4_AR5,3732.6770109346
United States,Louisiana,1998,CH4_AR5,6463.9646219365
United States,Alaska,1998,CH4_AR5,2535.5189607973
United States,Maine,1998,CH4_AR5,296.84776350509
United States,Maryland,1998,CH4_AR5,400.58464491064
United States,Massachusetts,1998,CH4_AR5,312.25796473834
United States,Michigan,1998,CH4_AR5,2267.6225394795
United States,Minnesota,1998,CH4_AR5,1541.0522633327
United States,Mississippi,1998,CH4_AR5,2334.6988281908
United States,Missouri,1998,CH4_AR5,1338.3217260391
United States,Montana,1998,CH4_AR5,12390.095963778
United States,Nebraska,1998,CH4_AR5,1368.2495459756
United States,Nevada,1998,CH4_AR5,475.56978374807
United States,Arizona,1998,CH4_AR5,1210.6463407556
United States,New Hampshire,1998,CH4_AR5,145.61664893467
United States,New Jersey,1998,CH4_AR5,400.1851411669
United States,New Mexico,1998,CH4_AR5,11308.66676378
United States,New York,1998,CH4_AR5,1366.4124588575
United States,North Carolina,1998,CH4_AR5,814.54942752103
United States,North Dakota,1998,CH4_AR5,81847.644393187
United States,Ohio,1998,CH4_AR5,4503.6135760805
United States,Oklahoma,1998,CH4_AR5,5731.9141246829
United States,Oregon,1998,CH4_AR5,953.50603824998
United States,Pennsylvania,1998,CH4_AR5,33483.206186068
United States,Arkansas,1998,CH4_AR5,2038.5948137303
United States,Rhode Island,1998,CH4_AR5,63.090848264042
United States,South Carolina,1998,CH4_AR5,742.82542948156
United States,South Dakota,1998,CH4_AR5,619.44351173058
United States,Tennessee,1998,CH4_AR5,896.66194912432
United States,Texas,1998,CH4_AR5,83969.173031266
United States,Utah,1998,CH4_AR5,9534.1851313618
United States,Vermont,1998,CH4_AR5,96.011459473965
United States,Virginia,1998,CH4_AR5,6339.7686014837
United States,Washington,1998,CH4_AR5,847.76984154641
United States,West Virginia,1998,CH4_AR5,18901.586213708
United States,California,1998,CH4_AR5,3578.5660326099
United States,Wisconsin,1998,CH4_AR5,1154.3317527491
United States,Wyoming,1998,CH4_AR5,28193.847358279
United States,Colorado,1998,CH4_AR5,11260.520349727
United States,Connecticut,1998,CH4_AR5,225.84762510885
United States,Delaware,1998,CH4_AR5,92.905005729418
United States,District of Columbia,1998,CH4_AR5,3.8210359699931
United States,Alabama,1999,CH4_AR5,8804.4464623273
United States,Florida,1999,CH4_AR5,1321.6771400421
United States,Georgia,1999,CH4_AR5,1211.6809411328
United States,Hawaii,1999,CH4_AR5,51.309509477605
United States,Idaho,1999,CH4_AR5,617.91764239644
United States,Illinois,1999,CH4_AR5,5142.4136025595
United States,Indiana,1999,CH4_AR5,1364.3546702225
United States,Iowa,1999,CH4_AR5,1597.1505112888
United States,Kansas,1999,CH4_AR5,2719.304037407
United States,Kentucky,1999,CH4_AR5,3498.3054338309
United States,Louisiana,1999,CH4_AR5,6587.8152963799
United States,Alaska,1999,CH4_AR5,2502.1798365071
United States,Maine,1999,CH4_AR5,319.68487589763
United States,Maryland,1999,CH4_AR5,395.92630409632
United States,Massachusetts,1999,CH4_AR5,312.51362078979
United States,Michigan,1999,CH4_AR5,2277.8695800175
United States,Minnesota,1999,CH4_AR5,1578.9878954971
United States,Mississippi,1999,CH4_AR5,2400.4145457681
United States,Missouri,1999,CH4_AR5,1339.7528871879
United States,Montana,1999,CH4_AR5,11559.397055976
United States,Nebraska,1999,CH4_AR5,1382.622101222
United States,Nevada,1999,CH4_AR5,477.96874859541
United States,Arizona,1999,CH4_AR5,1218.9729364986
United States,New Hampshire,1999,CH4_AR5,145.61086467273
United States,New Jersey,1999,CH4_AR5,400.79761091298
United States,New Mexico,1999,CH4_AR5,11038.293115566
United States,New York,1999,CH4_AR5,1378.6218910762
United States,North Carolina,1999,CH4_AR5,831.64101295293
United States,North Dakota,1999,CH4_AR5,80703.958120625
United States,Ohio,1999,CH4_AR5,4389.5640883577
United States,Oklahoma,1999,CH4_AR5,5816.2961443025
United States,Oregon,1999,CH4_AR5,955.46894961748
United States,Pennsylvania,1999,CH4_AR5,30776.069086113
United States,Arkansas,1999,CH4_AR5,2096.4142640046
United States,Rhode Island,1999,CH4_AR5,62.730301985217
United States,South Carolina,1999,CH4_AR5,778.92519896195
United States,South Dakota,1999,CH4_AR5,617.4736708302
United States,Tennessee,1999,CH4_AR5,908.24683911923
United States,Texas,1999,CH4_AR5,83176.369263763
United States,Utah,1999,CH4_AR5,8691.0556069238
United States,Vermont,1999,CH4_AR5,95.624112609961
United States,Virginia,1999,CH4_AR5,5832.3721675656
United States,Washington,1999,CH4_AR5,863.70401947578
United States,West Virginia,1999,CH4_AR5,24089.584725324
United States,California,1999,CH4_AR5,3577.691620862
United States,Wisconsin,1999,CH4_AR5,1203.6319583179
United States,Wyoming,1999,CH4_AR5,27011.566175133
United States,Colorado,1999,CH4_AR5,12177.434058707
United States,Connecticut,1999,CH4_AR5,225.79154186618
United States,Delaware,1999,CH4_AR5,93.816445018004
United States,District of Columbia,1999,CH4_AR5,3.7086146928919
United States,Alabama,2000,CH4_AR5,8180.6597127611
United States,Florida,2000,CH4_AR5,1337.5149603849
United States,Georgia,2000,CH4_AR5,1230.9513489988
United States,Hawaii,2000,CH4_AR5,52.05569951287
United States,Idaho,2000,CH4_AR5,630.23589487884
United States,Illinois,2000,CH4_AR5,4865.8247814716
United States,Indiana,2000,CH4_AR5,4116.8299863855
United States,Iowa,2000,CH4_AR5,1603.0765379029
United States,Kansas,2000,CH4_AR5,2718.6043995557
United States,Kentucky,2000,CH4_AR5,3271.9822412923
United States,Louisiana,2000,CH4_AR5,6630.4040653324
United States,Alaska,2000,CH4_AR5,2573.7628291965
United States,Maine,2000,CH4_AR5,325.35209416361
United States,Maryland,2000,CH4_AR5,400.98986273208
United States,Massachusetts,2000,CH4_AR5,316.50061284428
United States,Michigan,2000,CH4_AR5,2303.7529815116
United States,Minnesota,2000,CH4_AR5,1586.3466511412
United States,Mississippi,2000,CH4_AR5,2614.4341274797
United States,Missouri,2000,CH4_AR5,1351.6311798421
United States,Montana,2000,CH4_AR5,10879.895633087
United States,Nebraska,2000,CH4_AR5,1385.9284312297
United States,Nevada,2000,CH4_AR5,480.68185871522
United States,Arizona,2000,CH4_AR5,1224.9604753081
United States,New Hampshire,2000,CH4_AR5,147.74564697942
United States,New Jersey,2000,CH4_AR5,404.04267761894
United States,New Mexico,2000,CH4_AR5,11123.25318452
United States,New York,2000,CH4_AR5,1385.1408156885
United States,North Carolina,2000,CH4_AR5,848.28346909786
United States,North Dakota,2000,CH4_AR5,82937.801570039
United States,Ohio,2000,CH4_AR5,4302.5900668161
United States,Oklahoma,2000,CH4_AR5,5843.0321425121
United States,Oregon,2000,CH4_AR5,973.2705754456
United States,Pennsylvania,2000,CH4_AR5,28447.675828405
United States,Arkansas,2000,CH4_AR5,2111.2558554232
United States,Rhode Island,2000,CH4_AR5,63.389530799112
United States,South Carolina,2000,CH4_AR5,787.81076808136
United States,South Dakota,2000,CH4_AR5,625.15280588061
United States,Tennessee,2000,CH4_AR5,917.53199536206
United States,Texas,2000,CH4_AR5,84983.136846827
United States,Utah,2000,CH4_AR5,7931.2149504925
United States,Vermont,2000,CH4_AR5,97.657253004724
United States,Virginia,2000,CH4_AR5,5340.567174715
United States,Washington,2000,CH4_AR5,876.7899463332
United States,West Virginia,2000,CH4_AR5,22023.907055792
United States,California,2000,CH4_AR5,3619.4656563663
United States,Wisconsin,2000,CH4_AR5,1214.2363824598
United States,Wyoming,2000,CH4_AR5,26253.508438219
United States,Colorado,2000,CH4_AR5,11445.944930542
United States,Connecticut,2000,CH4_AR5,227.99976305705
United States,Delaware,2000,CH4_AR5,93.709752019591
United States,District of Columbia,2000,CH4_AR5,3.7871352008095
United States,Alabama,2001,CH4_AR5,8137.9688771959
United States,Florida,2001,CH4_AR5,1307.5803075562
United States,Georgia,2001,CH4_AR5,1197.2222260037
United States,Hawaii,2001,CH4_AR5,51.707185092812
United States,Idaho,2001,CH4_AR5,628.00302170695
United States,Illinois,2001,CH4_AR5,4777.2368312738
United States,Indiana,2001,CH4_AR5,4042.5167229336
United States,Iowa,2001,CH4_AR5,1556.8845457302
United States,Kansas,2001,CH4_AR5,2638.5705950253
United States,Kentucky,2001,CH4_AR5,6728.2824128761
United States,Louisiana,2001,CH4_AR5,6566.9871374734
United States,Alaska,2001,CH4_AR5,2667.2065743765
United States,Maine,2001,CH4_AR5,316.38421148745
United States,Maryland,2001,CH4_AR5,393.53673034201
United States,Massachusetts,2001,CH4_AR5,311.28392401146
United States,Michigan,2001,CH4_AR5,2270.6385574477
United States,Minnesota,2001,CH4_AR5,1541.1324720466
United States,Mississippi,2001,CH4_AR5,2560.1692283978
United States,Missouri,2001,CH4_AR5,1327.3490624922
United States,Montana,2001,CH4_AR5,11462.758992418
United States,Nebraska,2001,CH4_AR5,1349.100668642
United States,Nevada,2001,CH4_AR5,469.82530223062
United States,Arizona,2001,CH4_AR5,1195.750333421
United States,New Hampshire,2001,CH4_AR5,146.01711760969
United States,New Jersey,2001,CH4_AR5,394.89175363864
United States,New Mexico,2001,CH4_AR5,11388.139229143
United States,New York,2001,CH4_AR5,1350.0401997946
United States,North Carolina,2001,CH4_AR5,835.20603060509
United States,North Dakota,2001,CH4_AR5,85972.449221064
United States,Ohio,2001,CH4_AR5,4254.4394684785
United States,Oklahoma,2001,CH4_AR5,5743.1651234633
United States,Oregon,2001,CH4_AR5,964.73482555024
United States,Pennsylvania,2001,CH4_AR5,28347.278768177
United States,Arkansas,2001,CH4_AR5,2068.2607850657
United States,Rhode Island,2001,CH4_AR5,62.226379733282
United States,South Carolina,2001,CH4_AR5,764.64658754032
United States,South Dakota,2001,CH4_AR5,617.78696837798
United States,Tennessee,2001,CH4_AR5,897.83742004843
United States,Texas,2001,CH4_AR5,87238.95147205
United States,Utah,2001,CH4_AR5,7872.8179620346
United States,Vermont,2001,CH4_AR5,97.351464733262
United States,Virginia,2001,CH4_AR5,5278.0022232686
United States,Washington,2001,CH4_AR5,860.61659803985
United States,West Virginia,2001,CH4_AR5,22241.342594097
United States,California,2001,CH4_AR5,3581.4075554718
United States,Wisconsin,2001,CH4_AR5,1177.6194566627
United States,Wyoming,2001,CH4_AR5,26873.549608509
United States,Colorado,2001,CH4_AR5,11445.669113854
United States,Connecticut,2001,CH4_AR5,223.92876364832
United States,Delaware,2001,CH4_AR5,91.048316762516
United States,District of Columbia,2001,CH4_AR5,3.7396863824106
United States,Alabama,2002,CH4_AR5,7626.0836166328
United States,Florida,2002,CH4_AR5,1352.1987211067
United States,Georgia,2002,CH4_AR5,1226.8057703969
United States,Hawaii,2002,CH4_AR5,52.24442945198
United States,Idaho,2002,CH4_AR5,640.10447706521
United States,Illinois,2002,CH4_AR5,4669.0909047644
United States,Indiana,2002,CH4_AR5,3833.473809825
United States,Iowa,2002,CH4_AR5,1638.4231401797
United States,Kansas,2002,CH4_AR5,2801.0543121355
United States,Kentucky,2002,CH4_AR5,6293.8329708748
United States,Louisiana,2002,CH4_AR5,6761.5050562624
United States,Alaska,2002,CH4_AR5,2617.6130729934
United States,Maine,2002,CH4_AR5,322.997186498
United States,Maryland,2002,CH4_AR5,397.2700945187
United States,Massachusetts,2002,CH4_AR5,321.7877996131
United States,Michigan,2002,CH4_AR5,2335.8136030027
United States,Minnesota,2002,CH4_AR5,1618.9899607412
United States,Mississippi,2002,CH4_AR5,2646.9318368664
United States,Missouri,2002,CH4_AR5,1382.8806284329
United States,Montana,2002,CH4_AR5,10898.299293828
United States,Nebraska,2002,CH4_AR5,1425.5856631755
United States,Nevada,2002,CH4_AR5,493.1784432427
United States,Arizona,2002,CH4_AR5,1256.9781129294
United States,New Hampshire,2002,CH4_AR5,150.55939279627
United States,New Jersey,2002,CH4_AR5,409.06074790902
United States,New Mexico,2002,CH4_AR5,11197.374406779
United States,New York,2002,CH4_AR5,1419.0621483375
United States,North Carolina,2002,CH4_AR5,852.19377410208
United States,North Dakota,2002,CH4_AR5,84445.46208208
United States,Ohio,2002,CH4_AR5,4248.9359220327
United States,Oklahoma,2002,CH4_AR5,6002.1316734012
United States,Oregon,2002,CH4_AR5,984.56588354553
United States,Pennsylvania,2002,CH4_AR5,26916.693063114
United States,Arkansas,2002,CH4_AR5,2152.4546212421
United States,Rhode Island,2002,CH4_AR5,64.503283095981
United States,South Carolina,2002,CH4_AR5,791.41649885099
United States,South Dakota,2002,CH4_AR5,639.8272154719
United States,Tennessee,2002,CH4_AR5,932.57808843188
United States,Texas,2002,CH4_AR5,86714.296876352
United States,Utah,2002,CH4_AR5,7303.7338518934
United States,Vermont,2002,CH4_AR5,99.079503867366
United States,Virginia,2002,CH4_AR5,4920.604919379
United States,Washington,2002,CH4_AR5,880.03621489835
United States,West Virginia,2002,CH4_AR5,20583.773352078
United States,California,2002,CH4_AR5,3685.3258955942
United States,Wisconsin,2002,CH4_AR5,1226.4248432844
United States,Wyoming,2002,CH4_AR5,25935.121044142
United States,Colorado,2002,CH4_AR5,10864.179849835
United States,Connecticut,2002,CH4_AR5,232.90217409898
United States,Delaware,2002,CH4_AR5,94.64820309201
United States,District of Columbia,2002,CH4_AR5,3.7999734834703
United States,Alabama,2003,CH4_AR5,7265.9008314216
United States,Florida,2003,CH4_AR5,1361.1156738914
United States,Georgia,2003,CH4_AR5,1236.4881892468
United States,Hawaii,2003,CH4_AR5,52.219232884322
United States,Idaho,2003,CH4_AR5,643.65339384485
United States,Illinois,2003,CH4_AR5,4497.3182133026
United States,Indiana,2003,CH4_AR5,3653.1010092501
United States,Iowa,2003,CH4_AR5,1633.4888680354
United States,Kansas,2003,CH4_AR5,2788.6428642875
United States,Kentucky,2003,CH4_AR5,5913.5351571832
United States,Louisiana,2003,CH4_AR5,6799.0878873115
United States,Alaska,2003,CH4_AR5,2680.7993948548
United States,Maine,2003,CH4_AR5,326.29359949952
United States,Maryland,2003,CH4_AR5,398.92234448921
United States,Massachusetts,2003,CH4_AR5,323.71850906297
United States,Michigan,2003,CH4_AR5,2349.1272002461
United States,Minnesota,2003,CH4_AR5,1617.1251582884
United States,Mississippi,2003,CH4_AR5,2665.2323573986
